folio,hog_num_personas_o98,jefe_edad_o98,hog_num_young_o98,hog_mean_sick_o98,hog_num_schoolage_o98,hog_mean_missed_o98,hog_num_personas_n99,jefe_edad_n99,hog_num_young_n99,hog_mean_sick_n99,hog_num_schoolage_n99,hog_mean_missed_n99,hog_income_o98,jefe_ag_worker_o98,jefe_dialect_o98,jefe_nivel_esc_o98,jefe_grado_esc_o98,jefe_ms_o98,jefe_hs_o98,hog_gasto_o98,hog_gasto_n99,hog_grado_pobreza,hog_indice_pobreza,hog_contba,hog_treatment
230140,6,68,1,0,1,0,6,73,1,0,2,0,130,TRUE,2,2,3,FALSE,FALSE,130,250,5,0.34717,1,TRUE
230146,5,31,1,2,2,2,5,34,1,0,2,0,50,FALSE,2,2,2,FALSE,FALSE,50,180,5,0.34717,1,TRUE
230163,5,31,1,0,2,0,6,33,1,0,2,0,100,FALSE,2,2,6,FALSE,FALSE,100,350,5,0.34717,1,TRUE
233050,6,27,3,2.3333333333333335,1,7,6,33,3,0,1,0,60,TRUE,2,2,2,FALSE,FALSE,60,250,5,0.06632,1,TRUE
233063,9,39,2,1.5,4,0,10,40,1,0,5,0,250,TRUE,2,2,4,FALSE,FALSE,250,250,5,0.06632,1,TRUE
233077,7,30,4,2.25,2,0,7,32,2,0,3,0,50,TRUE,2,2,1,FALSE,FALSE,50,200,5,0.06632,1,TRUE
233100,8,39,2,4,4,0,8,41,2,0,4,0,150,TRUE,2,2,2,FALSE,FALSE,150,150,5,0.06632,1,TRUE
233101,8,48,1,8,3,0,9,48,2,0,2,0,400,TRUE,1,2,4,FALSE,FALSE,400,300,5,0.06632,1,TRUE
233104,7,33,3,2,3,0,7,33,2,0,3,0,100,TRUE,2,2,5,FALSE,FALSE,100,150,5,0.06632,1,TRUE
233105,6,29,2,3.5,2,0,5,30,1,0,2,0,100,TRUE,2,2,5,FALSE,FALSE,100,250,5,0.06632,1,TRUE
233108,12,61,1,15,5,10,11,62,1,0,4,0,100,FALSE,2,3,3,TRUE,FALSE,100,500,5,0.06632,1,TRUE
233120,6,29,2,0,2,0,6,30,2,0,2,0,120,TRUE,2,2,6,FALSE,FALSE,120,300,5,0.06632,1,TRUE
233124,11,48,3,2.6666666666666665,5,0.2,9,46,2,0,3,0,200,TRUE,2,2,6,FALSE,FALSE,200,350,5,0.06632,1,TRUE
233126,10,42,2,7.5,5,0,9,42,3,0,3,0,150,TRUE,2,2,4,FALSE,FALSE,150,260,5,0.06632,1,TRUE
233128,6,57,1,0,2,0,6,59,1,0,1,0,300,FALSE,2,2,5,FALSE,FALSE,300,360,5,0.06632,1,TRUE
233134,6,30,2,21.5,2,2.5,6,31,1,15,3,0,100,TRUE,2,2,6,FALSE,FALSE,100,200,5,0.06632,1,TRUE
234636,11,43,2,5,5,0,9,44,2,0,4,0,70,TRUE,2,2,2,FALSE,FALSE,70,400,5,0.06632,1,TRUE
234654,8,63,1,2,5,0.4,8,64,1,0,5,0,200,TRUE,2,2,3,FALSE,FALSE,200,500,5,0.06632,1,TRUE
235733,6,32,2,11,2,2,6,33,1,0,3,0,100,TRUE,1,2,6,FALSE,FALSE,100,280,5,1.14512,1,TRUE
235748,6,28,3,0,1,0,6,28,3,0,1,0,100,FALSE,1,2,6,FALSE,FALSE,100,250,5,1.14512,1,TRUE
235749,5,54,2,0,1,0,6,56,2,0,2,0,250,TRUE,2,2,1,FALSE,FALSE,250,280,5,1.14512,1,TRUE
235795,5,35,1,1,2,0,6,36,2,0,2,0,50,TRUE,1,2,6,FALSE,FALSE,50,240,5,1.14512,1,TRUE
235828,5,52,1,8,2,0,6,53,1,0,2,0,100,TRUE,2,2,3,FALSE,FALSE,100,50,5,1.14512,1,TRUE
235829,7,53,1,28,3,0.6666666666666666,6,54,1,0,2,0,100,TRUE,1,2,1,FALSE,FALSE,100,280,5,1.14512,1,TRUE
235830,7,37,1,0,2,0,9,38,2,0,1,0,100,FALSE,1,2,2,FALSE,FALSE,100,350,5,1.14512,1,TRUE
235861,4,28,1,0,1,0,4,29,1,0,1,0,200,TRUE,1,2,4,FALSE,FALSE,200,250,5,1.14512,1,TRUE
235909,10,44,3,2.6666666666666665,4,1.5,11,44,3,0,3,0,200,TRUE,2,2,3,FALSE,FALSE,200,500,5,1.14512,1,TRUE
235910,6,53,1,0,2,0,6,54,1,0,2,0,300,FALSE,2,2,1,FALSE,FALSE,300,360,5,1.14512,1,TRUE
235918,8,53,1,0,4,0,9,55,1,0,5,0,200,TRUE,2,1,2,FALSE,FALSE,200,400,5,1.14512,1,TRUE
235919,8,53,2,0,1,0,8,55,2,0,1,0,150,TRUE,1,2,3,FALSE,FALSE,150,350,5,1.14512,1,TRUE
235920,4,28,1,0,1,0,4,31,1,0,1,0,200,FALSE,2,1,2,FALSE,FALSE,200,160,5,1.14512,1,TRUE
235943,10,56,2,4,3,0,9,57,1,0,4,0,200,FALSE,2,2,4,FALSE,FALSE,200,200,5,1.14512,1,TRUE
235981,6,52,1,0,2,0,6,59,1,4,1,0,20,FALSE,1,2,99,FALSE,FALSE,20,250,5,1.14512,1,TRUE
235982,7,40,2,2,3,0,6,42,2,0,2,0,200,FALSE,1,1,3,FALSE,FALSE,200,250,5,1.14512,1,TRUE
236551,9,35,2,4,3,0,9,36,2,0,4,0,120,TRUE,1,2,6,FALSE,FALSE,120,80,5,1.14512,1,TRUE
236553,5,28,1,4,2,1,4,28,1,99,1,0,100,TRUE,2,2,4,FALSE,FALSE,100,150,5,1.14512,1,TRUE
236556,6,40,1,2,3,0.6666666666666666,6,40,1,0,3,0,999,TRUE,2,2,1,FALSE,FALSE,9888,180,5,1.14512,1,TRUE
236558,9,44,2,2.5,3,0,9,44,2,0,4,0,999,TRUE,2,1,99,FALSE,FALSE,9888,220,5,1.14512,1,TRUE
236566,6,44,2,0,1,0,6,45,1,8,2,0,190,TRUE,2,1,3,FALSE,FALSE,190,150,5,1.14512,1,TRUE
236569,8,38,3,0.6666666666666666,3,0,8,39,2,0,3,0,100,TRUE,2,2,6,FALSE,FALSE,100,100,5,1.14512,1,TRUE
236572,5,29,2,1.5,1,0,5,30,1,0,2,0,150,TRUE,2,2,6,FALSE,FALSE,150,120,5,1.14512,1,TRUE
236575,6,30,3,0,1,0,7,31,3,0,2,0,100,TRUE,1,2,6,FALSE,FALSE,100,100,5,1.14512,1,TRUE
236578,10,39,1,0,4,6.25,10,41,1,0,4,0,80,TRUE,2,2,1,FALSE,FALSE,80,200,5,1.14512,1,TRUE
236579,9,40,3,0,3,0,9,42,2,0,3,0,100,FALSE,1,2,2,FALSE,FALSE,100,180,5,1.14512,1,TRUE
236580,8,41,2,0,2,0,8,42,1,0,3,0,50,TRUE,1,2,3,FALSE,FALSE,50,100,5,1.14512,1,TRUE
236583,8,59,2,0,2,0,9,62,2,0,3,0,60,TRUE,1,2,6,FALSE,FALSE,60,150,5,1.14512,1,TRUE
236584,7,45,1,0,1,0,9,46,2,0,1,0,150,TRUE,2,2,4,FALSE,FALSE,150,200,5,1.14512,1,TRUE
236585,6,33,1,0,2,0,4,33,1,0,1,0,50,TRUE,2,1,1,FALSE,FALSE,50,100,5,1.14512,1,TRUE
236590,8,39,2,0,3,0,9,39,2,0,4,0,50,TRUE,1,2,2,FALSE,FALSE,50,500,5,1.14512,1,TRUE
236591,6,28,2,3,1,0,6,29,2,5,1,0,95,TRUE,2,2,6,FALSE,FALSE,95,300,5,1.14512,1,TRUE
236592,6,33,1,2,3,0,6,34,1,0,3,0,50,TRUE,2,7,1,TRUE,TRUE,50,300,5,1.14512,1,TRUE
236595,6,27,3,0,2,0,6,29,1,3,3,0,50,FALSE,1,2,6,FALSE,FALSE,50,200,5,1.14512,1,TRUE
236598,6,28,3,3.3333333333333335,1,7,6,29,3,0,1,0,200,TRUE,2,1,3,FALSE,FALSE,200,200,5,1.14512,1,TRUE
236599,5,33,1,0,2,4.5,5,33,1,0,2,0,90,TRUE,2,2,2,FALSE,FALSE,90,300,5,1.14512,1,TRUE
236604,7,48,2,0,3,0,7,50,1,0,3,0,80,TRUE,1,2,99,FALSE,FALSE,80,220,5,1.14512,1,TRUE
236610,6,29,2,0,2,0,6,29,2,0,2,0,100,TRUE,2,2,3,FALSE,FALSE,100,250,5,1.14512,1,TRUE
236612,9,46,3,0,3,0,9,46,2,0,3,0,150,TRUE,2,2,3,FALSE,FALSE,150,400,5,1.14512,1,TRUE
236613,6,75,1,0,3,0,7,NA,2,0,3,0,150,TRUE,1,2,2,FALSE,FALSE,150,300,5,1.14512,1,TRUE
236615,8,45,1,0,3,0,8,46,1,0,3,0,60,TRUE,1,2,6,FALSE,FALSE,60,350,5,1.14512,1,TRUE
236616,8,48,2,4,2,0,8,49,2,0,2,0,100,TRUE,1,2,2,FALSE,FALSE,100,170,5,1.14512,1,TRUE
236617,10,39,3,0,4,1.25,11,40,4,0.5,4,0,120,TRUE,2,1,3,FALSE,FALSE,120,150,5,1.14512,1,TRUE
236624,5,38,2,1,1,0,5,39,1,0,2,0,200,TRUE,1,2,3,FALSE,FALSE,200,170,5,1.14512,1,TRUE
236625,6,34,1,0,3,0,6,35,1,0,3,0,100,TRUE,2,2,1,FALSE,FALSE,100,200,5,1.14512,1,TRUE
236629,7,37,3,2.6666666666666665,3,0,7,38,2,1,3,0,100,TRUE,2,1,2,FALSE,FALSE,100,200,5,1.14512,1,TRUE
236633,5,29,2,0,1,0,6,30,2,0,2,0,200,TRUE,1,2,5,FALSE,FALSE,200,150,5,1.14512,1,TRUE
236636,6,34,2,0,2,0,6,36,2,2,2,0,501,TRUE,2,2,3,FALSE,FALSE,501,200,5,1.14512,1,TRUE
236637,5,70,2,0,1,0,6,71,2,0,1,0,100,FALSE,1,2,5,FALSE,FALSE,100,250,5,1.14512,1,TRUE
236638,6,28,2,1.5,2,0,6,29,2,0,2,0,120,TRUE,1,2,5,FALSE,FALSE,120,300,5,1.14512,1,TRUE
236639,11,39,4,0,4,0,11,41,3,0,5,0,200,TRUE,1,2,3,FALSE,FALSE,200,400,5,1.14512,1,TRUE
236640,7,44,3,0,1,0,7,45,3,0,1,0,150,TRUE,2,2,2,FALSE,FALSE,150,200,5,1.14512,1,TRUE
236643,6,34,2,0,2,0,7,34,2,0,3,0,80,TRUE,2,2,1,FALSE,FALSE,80,170,5,1.14512,1,TRUE
236646,5,31,2,0,1,0,6,33,2,0,2,0,90,TRUE,1,2,4,FALSE,FALSE,90,150,5,1.14512,1,TRUE
236647,8,55,1,0,2,0,9,55,2,2,1,2,200,TRUE,1,2,6,FALSE,FALSE,200,250,5,1.14512,1,TRUE
236648,5,35,1,0,2,0,5,36,1,0,2,0,50,TRUE,2,1,3,FALSE,FALSE,50,100,5,1.14512,1,TRUE
236653,7,36,2,0,3,0,8,38,2,8,4,0.75,80,TRUE,2,2,3,FALSE,FALSE,80,200,5,1.14512,1,TRUE
236654,7,29,2,0,3,0,7,32,2,0,3,0,80,TRUE,1,1,3,FALSE,FALSE,80,200,5,1.14512,1,TRUE
236659,8,40,2,0,4,1.25,8,41,2,0,3,0,50,TRUE,2,2,6,FALSE,FALSE,50,200,5,1.14512,1,TRUE
236674,3,46,1,0,1,0,5,46,1,0,1,0,150,FALSE,2,0,0,FALSE,FALSE,150,150,5,1.14512,1,TRUE
236677,9,81,2,2,1,0,6,NA,2,0,2,1.5,150,TRUE,1,3,6,TRUE,FALSE,150,160,5,1.14512,1,TRUE
236678,9,81,2,5,1,0,10,82,3,4,1,0,180,TRUE,1,2,3,FALSE,FALSE,180,220,5,1.14512,1,TRUE
236681,12,71,5,0,4,0,12,72,2,0,5,0,100,TRUE,1,3,3,TRUE,FALSE,100,200,5,1.14512,1,TRUE
236682,7,44,2,0,3,0,7,45,1,0,3,0,100,TRUE,1,1,3,FALSE,FALSE,100,200,5,1.14512,1,TRUE
236685,6,28,2,6,2,0,6,30,2,0,2,0,100,TRUE,2,2,1,FALSE,FALSE,100,180,5,1.14512,1,TRUE
236691,7,56,1,0,2,0,7,60,1,0,1,0,70,FALSE,2,2,5,FALSE,FALSE,70,200,5,1.14512,1,TRUE
236701,9,41,2,0,5,0,9,40,2,1,4,0,100,TRUE,2,2,2,FALSE,FALSE,100,180,5,1.14512,1,TRUE
236705,6,50,4,0,1,0,7,52,2,0,2,0,90,FALSE,1,2,3,FALSE,FALSE,90,80,5,1.14512,1,TRUE
236709,8,43,1,0,2,0,8,44,1,0,2,0,100,TRUE,2,2,6,FALSE,FALSE,100,200,5,1.14512,1,TRUE
236711,8,61,1,8,4,0,8,61,1,0,4,0,200,TRUE,2,2,3,FALSE,FALSE,200,150,5,1.14512,1,TRUE
236713,10,40,3,1.6666666666666667,2,0,10,42,3,0,2,0,100,TRUE,2,2,2,FALSE,FALSE,100,200,5,1.14512,1,TRUE
236715,9,32,3,0,4,5,9,34,2,0,5,0,20,FALSE,2,2,2,FALSE,FALSE,20,200,5,1.14512,1,TRUE
236718,10,44,1,0,5,0.2,10,44,1,0,5,0,100,FALSE,2,2,1,FALSE,FALSE,100,250,5,1.14512,1,TRUE
236720,9,41,2,0,5,0.2,9,42,1,0,5,0,300,FALSE,2,2,2,FALSE,FALSE,300,200,5,1.14512,1,TRUE
236730,10,59,1,0,2,0,9,61,1,0,2,0,50,TRUE,2,2,6,FALSE,FALSE,50,250,5,1.14512,1,TRUE
236734,4,45,2,7,4,0,5,NA,1,99,1,0,50,TRUE,2,2,3,FALSE,FALSE,50,100,5,1.14512,1,TRUE
236737,7,45,3,1,6,0.8333333333333334,7,NA,2,0,3,3.3333333333333335,40,FALSE,2,2,6,FALSE,FALSE,40,180,5,1.14512,1,TRUE
236744,8,35,2,2,4,1.25,8,37,2,99,4,0,120,TRUE,2,2,1,FALSE,FALSE,120,180,5,1.14512,1,TRUE
236745,13,55,2,2,4,0,13,56,2,0,4,0,300,FALSE,1,2,3,FALSE,FALSE,300,250,5,1.14512,1,TRUE
236750,9,39,1,0,4,0,10,39,1,0,4,1.5,100,TRUE,1,2,1,FALSE,FALSE,100,180,5,1.14512,1,TRUE
236753,9,58,1,20,4,0,9,59,1,0,3,0,100,TRUE,2,2,2,FALSE,FALSE,100,180,5,1.14512,1,TRUE
236757,9,39,2,0,4,3.75,10,40,1,0,5,1.6,40,TRUE,1,2,1,FALSE,FALSE,40,180,5,1.14512,1,TRUE
236759,6,26,3,0,1,0,6,27,2,99,2,0,80,TRUE,1,2,3,FALSE,FALSE,80,100,5,1.14512,1,TRUE
236761,4,29,2,10,1,3,4,30,1,99,1,0,900,TRUE,1,2,3,FALSE,FALSE,900,100,5,1.14512,1,TRUE
236766,7,43,1,1,2,0,7,NA,1,99,3,0,60,TRUE,1,2,5,FALSE,FALSE,60,120,5,1.14512,1,TRUE
236768,6,33,2,0,2,0,7,34,3,0,2,1,90,TRUE,1,2,4,FALSE,FALSE,90,100,5,1.14512,1,TRUE
236769,9,56,2,15,1,0,9,57,2,0,1,0,100,TRUE,2,2,5,FALSE,FALSE,100,150,5,1.14512,1,TRUE
236770,6,33,2,0,2,0,7,34,2,0,3,0,90,TRUE,1,2,6,FALSE,FALSE,90,100,5,1.14512,1,TRUE
236772,8,49,2,0,5,0.8,9,49,1,2,5,0,100,FALSE,1,3,3,TRUE,FALSE,100,200,5,1.14512,1,TRUE
236781,7,33,3,0,2,0,7,33,2,0,3,0,110,FALSE,2,2,2,FALSE,FALSE,110,150,5,1.14512,1,TRUE
236786,5,28,2,4,1,0,6,29,3,2,1,2,100,FALSE,1,2,2,FALSE,FALSE,100,180,5,1.14512,1,TRUE
236795,10,39,1,0,6,0,11,NA,2,0,5,0,200,FALSE,1,2,3,FALSE,FALSE,200,120,5,1.14512,1,TRUE
237671,7,35,2,0,3,0.6666666666666666,7,36,2,0,3,0,100,TRUE,2,2,2,FALSE,FALSE,100,240,5,0.55998,2,FALSE
237672,5,30,2,7,1,0,6,31,3,1.6666666666666667,1,0,100,TRUE,2,2,99,FALSE,FALSE,100,180,5,0.55998,2,FALSE
237676,5,36,1,0,2,0,5,37,1,0,2,0,150,TRUE,2,2,4,FALSE,FALSE,150,200,5,0.55998,2,FALSE
237680,9,41,2,1,4,1.5,9,57,2,0,5,0,100,TRUE,2,1,99,FALSE,FALSE,100,200,5,0.55998,2,FALSE
237688,8,35,2,1.5,3,0,8,36,2,0,3,0,100,TRUE,2,3,2,TRUE,FALSE,100,160,5,0.55998,2,FALSE
237700,12,56,1,0,2,0,8,57,2,0,1,0,40,FALSE,2,2,6,FALSE,FALSE,40,350,5,0.55998,2,FALSE
237702,7,66,2,0,2,0,7,64,1,0,2,0,90,FALSE,2,2,6,FALSE,FALSE,90,200,5,0.55998,2,FALSE
237708,6,59,1,0,1,0,6,60,1,0,1,0,80,TRUE,2,2,1,FALSE,FALSE,80,300,5,0.55998,2,FALSE
237714,5,36,1,3,2,2,5,38,1,0,2,0,100,FALSE,2,2,2,FALSE,FALSE,100,250,5,0.55998,2,FALSE
237717,7,35,2,3.5,3,0,7,36,1,3,4,0,100,TRUE,2,2,2,FALSE,FALSE,100,300,5,0.55998,2,FALSE
237718,8,47,1,0,3,0,8,50,1,0,3,0,100,TRUE,2,2,1,FALSE,FALSE,100,300,5,0.55998,2,FALSE
237726,7,36,2,0,2,0,8,36,3,0,2,0,30,FALSE,2,2,99,FALSE,FALSE,30,250,5,0.55998,2,FALSE
237730,9,33,2,16.5,3,3.3333333333333335,9,34,1,0,4,0,400,TRUE,2,2,3,FALSE,FALSE,400,350,5,0.55998,2,FALSE
237731,11,45,3,0,3,1.6666666666666667,12,47,4,0,3,0,400,TRUE,1,2,6,FALSE,FALSE,400,250,5,0.55998,2,FALSE
237732,6,37,1,0,3,3,6,37,1,0,3,0,200,TRUE,2,2,5,FALSE,FALSE,200,150,5,0.55998,2,FALSE
237737,4,25,2,4,1,0,4,26,1,0,2,0,50,TRUE,2,2,2,FALSE,FALSE,50,150,5,0.55998,2,FALSE
237739,5,35,1,0,2,0,5,35,1,0,2,0,999,TRUE,2,3,2,TRUE,FALSE,9888,150,5,0.55998,2,FALSE
238197,7,36,9,0,2,0,8,36,3,0,3,0,100,FALSE,2,2,6,FALSE,FALSE,100,120,5,0.36743,1,TRUE
238201,7,29,3,0,2,12.5,7,29,3,0,2,0,50,FALSE,2,2,1,FALSE,FALSE,50,200,5,0.36743,1,TRUE
238207,14,49,5,0,3,0,14,51,4,3.75,3,0,140,FALSE,2,2,2,FALSE,FALSE,140,200,5,0.36743,1,TRUE
238221,9,42,3,2,3,0,9,42,2,0,3,0,80,FALSE,2,2,4,FALSE,FALSE,80,300,5,0.36743,1,TRUE
238228,8,43,2,0,4,0,7,44,1,0,3,5,100,FALSE,2,2,1,FALSE,FALSE,100,170,5,0.36743,1,TRUE
238230,9,61,3,0,1,0,9,62,2,0,2,0,90,FALSE,2,2,6,FALSE,FALSE,90,300,5,0.36743,1,TRUE
238241,8,42,2,0,2,0,8,43,1,3,3,0,120,FALSE,2,2,2,FALSE,FALSE,120,200,5,0.36743,1,TRUE
238243,5,32,2,0,1,0,5,33,1,0,2,0,40,TRUE,2,2,6,FALSE,FALSE,40,100,5,0.36743,1,TRUE
238248,5,29,1,0,2,2,6,29,2,1.5,2,0,100,FALSE,2,2,3,FALSE,FALSE,100,100,5,0.36743,1,TRUE
238250,7,47,2,0,2,2.5,7,50,2,0,2,0,120,FALSE,2,3,3,TRUE,FALSE,120,150,5,0.36743,1,TRUE
238256,4,40,1,0,1,0,4,40,1,8,1,0,40,TRUE,2,2,5,FALSE,FALSE,40,200,5,0.36743,1,TRUE
238258,8,36,2,0,4,4,9,38,2,0,5,0,130,TRUE,2,2,4,FALSE,FALSE,130,200,5,0.36743,1,TRUE
238260,7,40,2,1.5,2,0,7,42,2,0,2,0,150,FALSE,2,7,2,TRUE,TRUE,150,200,5,0.36743,1,TRUE
238261,8,44,3,0,3,0,9,45,3,0,3,0,350,FALSE,2,1,1,FALSE,FALSE,350,190,5,0.36743,1,TRUE
238268,9,39,2,0,5,0,7,40,2,0,3,13.333333333333334,150,FALSE,2,2,2,FALSE,FALSE,150,130,5,0.36743,1,TRUE
238270,7,29,2,3,2,0,7,30,2,3,2,2,50,TRUE,2,2,2,FALSE,FALSE,50,120,5,0.36743,1,TRUE
238272,8,51,2,0,2,0,8,68,2,0,2,0,120,TRUE,2,2,4,FALSE,FALSE,120,170,5,0.36743,1,TRUE
238273,7,27,2,0,2,5,9,28,3,0,2,0,100,TRUE,2,2,99,FALSE,FALSE,100,180,5,0.36743,1,TRUE
238278,6,33,3,0,1,0,6,NA,3,2.3333333333333335,1,0,100,FALSE,2,1,2,FALSE,FALSE,100,150,5,0.36743,1,TRUE
238285,7,37,2,0,3,0,7,37,2,0,3,0,200,FALSE,2,1,1,FALSE,FALSE,200,200,5,0.36743,1,TRUE
238290,7,32,2,0,2,0,7,38,3,0,1,0,150,FALSE,2,2,6,FALSE,FALSE,150,150,5,0.36743,1,TRUE
238291,5,57,1,0,1,0,5,60,1,2,1,0,30,FALSE,2,2,2,FALSE,FALSE,30,120,5,0.36743,1,TRUE
238292,10,44,5,0,5,0,10,44,3,0,5,0,70,TRUE,2,2,4,FALSE,FALSE,70,150,5,0.36743,1,TRUE
238296,8,66,1,0,3,0,9,67,2,0,3,1,50,TRUE,2,2,1,FALSE,FALSE,50,130,5,0.36743,1,TRUE
238303,6,37,1,0,3,0,6,37,1,0,3,0,70,TRUE,2,2,1,FALSE,FALSE,70,100,5,0.36743,1,TRUE
238305,5,34,3,0,1,0,5,34,2,0,1,1,160,FALSE,2,2,3,FALSE,FALSE,160,250,5,0.36743,1,TRUE
238306,7,65,1,0,2,0,7,66,1,0,2,1,100,FALSE,2,2,1,FALSE,FALSE,100,250,5,0.36743,1,TRUE
238308,7,40,1,0,3,0,7,40,1,0,3,0,100,FALSE,2,2,3,FALSE,FALSE,100,180,5,0.36743,1,TRUE
238313,8,37,2,0,4,0,7,37,2,0,3,1.3333333333333333,130,FALSE,2,2,2,FALSE,FALSE,130,200,5,0.36743,1,TRUE
238315,7,30,2,1,3,0,7,31,2,0,3,0,70,FALSE,2,2,2,FALSE,FALSE,70,130,5,0.36743,1,TRUE
238316,6,38,2,2,2,1,6,38,2,0,2,0,200,FALSE,2,2,6,FALSE,FALSE,200,140,5,0.36743,1,TRUE
238330,5,24,2,0,1,0,5,24,2,0,1,1,100,FALSE,2,2,5,FALSE,FALSE,100,160,5,0.36743,1,TRUE
238331,6,25,2,0,2,0,5,26,2,0,1,0,200,FALSE,2,2,3,FALSE,FALSE,200,350,5,0.36743,1,TRUE
238335,6,32,3,0,1,0,7,34,4,0,1,0,150,FALSE,2,2,3,FALSE,FALSE,150,200,5,0.36743,1,TRUE
238337,7,38,1,0,4,0,8,39,2,0,4,0,50,FALSE,2,2,3,FALSE,FALSE,50,200,5,0.36743,1,TRUE
238338,9,40,2,7.5,3,0,10,43,3,0,4,0,100,FALSE,2,1,2,FALSE,FALSE,100,250,5,0.36743,1,TRUE
238339,6,71,2,0,1,0,7,71,3,0,1,0,50,FALSE,2,2,6,FALSE,FALSE,50,180,5,0.36743,1,TRUE
238340,8,49,1,0,4,0,8,50,1,0,4,0,50,FALSE,2,2,6,FALSE,FALSE,50,200,5,0.36743,1,TRUE
238341,5,26,1,0,1,0,5,27,1,0,1,1,80,FALSE,2,2,6,FALSE,FALSE,80,200,5,0.36743,1,TRUE
238342,9,56,2,1,3,0.6666666666666666,9,57,2,2,3,0,80,FALSE,2,1,3,FALSE,FALSE,80,100,5,0.36743,1,TRUE
238346,8,30,2,0,1,0,11,30,4,4,1,0,200,FALSE,2,2,4,FALSE,FALSE,200,300,5,0.36743,1,TRUE
249634,9,42,2,2,5,0,8,44,1,0,5,0,150,TRUE,1,2,2,FALSE,FALSE,150,300,5,0.35461,1,TRUE
249642,10,38,2,0,5,0,10,39,3,1.3333333333333333,4,0,150,TRUE,1,2,2,FALSE,FALSE,150,180,5,0.35461,1,TRUE
249646,10,44,2,3,5,0.8,7,44,1,0,4,0,150,TRUE,1,2,4,FALSE,FALSE,150,200,5,0.35461,1,TRUE
249652,11,41,1,15,7,0,10,43,1,0,6,0,350,FALSE,1,2,3,FALSE,FALSE,350,450,5,0.35461,1,TRUE
249655,8,61,1,0,3,0,9,61,2,0,3,0,200,FALSE,1,2,4,FALSE,FALSE,200,80,5,0.35461,1,TRUE
249657,12,46,3,0,4,0,10,47,3,0,3,0,150,TRUE,1,2,6,FALSE,FALSE,150,200,5,0.35461,1,TRUE
249661,4,57,2,0,1,0,4,57,1,0,1,0,250,FALSE,1,2,4,FALSE,FALSE,250,150,5,0.35461,1,TRUE
249667,10,44,4,0,3,0,10,47,3,0,4,0,100,TRUE,1,2,3,FALSE,FALSE,100,150,5,0.35461,1,TRUE
