id8102,year,poor_support,mid_support,rich_support,question_text,policy_change
1202,1996,0.5632043480873108,0.4452261328697204,0.4098888039588928," (I am going to read you two proposals about the system for funding political campaigns in America and for each one, please tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose that proposal.)... Allowing contributors to give as much as they want, and allowing candidates to spend as much as they can, but reporting all the information and making it publicly available.  (Similar Question later)",0
1203,1996,0.4551643133163452,0.4357743859291076,0.4374659657478332," (I am going to read you two education proposals, and for each one, please tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose that proposal.)... Giving government vouchers to parents who send their children to private schools.  (Similar Question later)",0
1204,1996,0.7168721556663513,0.788377046585083,0.739172637462616," RC05A I'd like to read you a list of changes that have been proposed and for each one I read, I'd like you to tell me whether you strongly favor, somewhat favor, somewhat oppose, or strongly oppose that change.... Significantly reduce the number of immigrants allowed into the U.S. (United States) each year.",0
1206,1996,0.6695860624313354,0.7160476446151733,0.7125330567359924," Please say whether you would favor or oppose the following changes in federal campaign finance laws.... Limiting the amount of money a candidate for federal office, such as President and Congress, can contribute to his or her own political campaign.  (Similar questions later)",0
1207,1996,0.5079786777496338,0.5491595268249512,0.6931354403495789," (Please say whether you would favor or oppose the following changes in federal campaign finance laws.)... Prohibiting all non-citizens, even if they are legal residents of the United States, from contributing to political campaigns.  (Similar question later)",0
1208,1996,0.6985974311828613,0.7498143911361694,0.7996704578399658, (Please say whether you would favor or oppose the following changes in federal campaign finance laws.)... Limiting the amount of money individual citizens can contribute to the national political parties.  (Similar question later),0
1209,1996,0.6958746910095215,0.8199744820594788,0.9013775587081908, (Please say whether you would favor or oppose the following changes in federal campaign finance laws.)... Limiting the total amount of money labor unions can contribute to the U.S. (United States) House and Senate campaigns each election.,0
1210,1996,0.734987199306488,0.8492283821105957,0.928769588470459, (Please say whether you would favor or oppose the following changes in federal campaign finance laws.)... Limiting the total amount of money which business and industry can contribute to U.S. (United States) House and Senate campaigns each election.,0
1211,1996,0.4714120030403137,0.4408321976661682,0.4813941121101379, (Please say whether you would favor or oppose the following changes in federal campaign finance laws.)... Establishing a new campaign finance system where federal campaigns are funded by the government and all contributions from individuals and private groups are banned.  (Similar question later),0
1212,1996,0.7759729027748108,0.8113923072814941,0.8826195597648621, (Please say whether you would favor or oppose the following changes in federal campaign finance laws.)... Putting a limit on the amount of money candidates for the U.S. (United States) House and Senate can raise and spend on their political campaigns.  (Similar question later),0
1216,1997,0.312656044960022,0.394385814666748,0.6357080936431885," Thinking about Social Security, do you favor or oppose investing a portion of Social Security tax funds in the stock market?  (Similar to later questions)",0
1219,1997,0.4467042088508606,0.3540646433830261,0.5477490425109863," As you may know, government experts say that because the baby boom generation is so large, Social Security will begin to run out of money when those who are in their forties and fifties retire. To solve that problem a federal advisory committee has come up with three different proposals to keep the retirement fund solvent. Would you please tell me whether you favor or oppose each of those plans. For example... the first plan would keep the current Social Security system as is, but it would have the government invest about forty percent of Social Security revenue in the stock market rather than in government bonds as is currently done. Do you favor or oppose this plan?  (Similar to other questions ex. Dec, 1998)",0
1220,1997,0.4375711679458618,0.4362162351608276,0.4259114265441894," (As you may know, government experts say that because the baby boom generation is so large, Social Security will begin to run out of money when those who are in their forties and fifties retire. To solve that problem a federal advisory committee has come up with three different proposals to keep the retirement fund solvent. Would you please tell me whether you favor or oppose each of those plans.) For example... the second plan would divide Social Security into two parts. The first part would have the Social Security system continue as a government program, but would guarantee a base monthly benefit of$ 410. The second part would take the rest of the money from each person's Social Security taxes and invest it in personal savings accounts that he or she chooses. The amount of the entire Social Security benefit that the individuals would receive when they retire would depend on how well or how poorly they invested in their personal savings account. To continue providing benefits to those who are already retired, the government would have to raise Social Security taxes under this plan by about 1.5%. Do you favor or oppose this plan?   (Similar to other questions)",0
